"/Users/ganasene/Downloads/projet_xml_insyco/code/SUPprd.xml","B","C","D","E","F","I"
"Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX","SUPprdJx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_05_EXTR_PENEL_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEL_KEYLIG.ds","CustomOutput"
"Jx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIX","SUPprdJx_TRACO_07_RAP_PENEL_RECUP_NUMSEQFELIXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEL_DATDECL_IDFIC_IDEXPLOIT.ds","CustomOutput"
"Jx_FEUILLET_03_CPTR_REJETS_BL","SUPprdJS_FEUILLET_03_CPTR_REJETS_BLlog.txt","\(2)\(2)0\(1)\(3)filepattern\(2)#PAR_PATH_REJETS#REJETS_BL*.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/REJETS_BL*.csv","NaN","NaN","CustomOutput"
"Jx_FEUILLET_03_CPTR_REJETS_BL","SUPprdJS_FEUILLET_03_CPTR_REJETS_BLlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_BL#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_BL/CPTE_RENDU_REJETS_BL.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_01_CHG_CPTRENDU","SUPprdJS_FEUILLET_03_CPTR_REJETS_BLlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_BL#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_BL/CPTE_RENDU_REJETS_BL.csv","NaN","NaN","CustomOutput"
"Jx_FEUILLET_01_CHG_CPTRENDU","SUPprdJS_FEUILLET_03_CPTR_REJETS_BLlog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_COMPTE_RENDU##PAR_FIC_CPTE_RENDU_REJETS_NB#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/cpterendu/CPTE_RENDU_REJETS_NB/CPTE_RENDU_REJETS_NB.csv","NaN","NaN","CustomOutput"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_09_APP_#PAR_FIC_COPSS_AUTOFACT#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN004/ROUTAG_FEUILLETN_EDIT_REQ.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","CustomOutput"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN004.ds","CustomOutput"
"Jx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDIT","SUPprdJx_FEUILLET_09_APP_AUTOFACT_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomInput"
"Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJS_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJS_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_FONC_08_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN004.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJS_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_AUTOFACT.ds","CustomInput"
"Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJS_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_08_APP_#PAR_FIC_COPSS_ROUTAGE_EDIT#_#PAR_FIC_COPSS_AUTOFACT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/ROUTAG_FEUILLETN_EDIT_REQ/DFN004.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACT","SUPprdJS_FEUILLET_08_APP_ROUTAGE_EDIT_AUTOFACTlog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_COPSS_AUTOFACT#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN004.ds","CustomOutput"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_05_APP_RELEVE_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN001.ds","CustomOutput"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_05_APP_RELEVE_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF_RELEVE.ds","CustomOutput"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_05_APP_RELEVE_ROUTAGE_EDITlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomInput"
"Jx_FEUILLET_05_APP_RELEVE_ROUTAGE_EDIT","SUPprdJS_FEUILLET_05_APP_RELEVE_ROUTAGE_EDITlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_NB_FONC_05_APP_#PAR_FIC_COPSS_RELEVE#_#PAR_FIC_COPSS_ROUTAGE_EDIT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN001/ROUTAG_FEUILLETN_EDIT_REQ.csv","NaN","NaN","CustomInput"
"Jx_TRACO_02_WEBDR_ELIZA_PIVOT_PENEL_PENEF","SUPprdJx_TRACO_02_WEBDR_ELIZA_PIVOT_PENEL_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.csv","NaN","NaN","CustomInput"
"Jx_TRACO_02_WEBDR_ELIZA_PIVOT_PENEL_PENEF","SUPprdJx_TRACO_02_WEBDR_ELIZA_PIVOT_PENEL_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.ds","CustomOutput"
"PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISOlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0","","NaN","NaN","CustomInput"
"PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISOlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp##ParFicRapprochVte#\(2)0","","NaN","NaN","CustomInput"
"PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISOlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#xxx_#ParFicRapprochVte#\(2)0","","NaN","NaN","CustomInput"
"PIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISO","SUPprdPIVOLExtrTitrPourUlyssEtPenel40OraExtrEtChrgVentes_TEST1_ISOlog.txt","\(2)\(2)0\(1)\(3)file\(2)#ParRepTmp#xxx_#ParFicRapprochVte#\(2)0","","NaN","NaN","CustomInput"
"Jx_FEUILLET_04_CTRL_COPSS_RELEVE","SUPprdJx_FEUILLET_04_CTRL_COPSS_RELEVElog.txt","NaN","NaN","#PAR_PATH_DATASET##PAR_FIC_COPSS_RELEVE#.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DFN001.ds","CustomInput"
"Jx_FEUILLET_04_CTRL_COPSS_RELEVE","SUPprdJx_FEUILLET_04_CTRL_COPSS_RELEVElog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_BL_TECH_04_CTL_#PAR_FIC_COPSS_RELEVE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/rejets/DFN001.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_04_CTRL_COPSS_RELEVE","SUPprdJx_FEUILLET_04_CTRL_COPSS_RELEVElog.txt","\(2)\(2)0\(1)\(3)file \(2)#PAR_PATH_SOURCES##PAR_FIC_COPSS_RELEVE#.txt\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/sources/DFN001.txt","NaN","NaN","CustomOutput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_EDIT_OSCAR#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/resultats/FIC_RESULTAT_EDIT_OSCAR.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_ROUTAGE_GED_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_RELEVE_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_DECOMPTE_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_RAP_AUTOFACT_ROUTAGE_EDIT_OSCAR_PENEF.ds","CustomOutput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_GED_OSCAR#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/resultats/FIC_RESULTAT_GED_OSCAR.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_RELEVE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/resultats/FIC_RESULTAT_RELEVE.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_DECOMPTE#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/resultats/FIC_RESULTAT_DECOMPTE.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEF","SUPprdJx_FEUILLET_01_FMT_ROUTAGE_EDIT_OSCAR_PENEFlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT##PAR_FIC_RESULTAT_AUTOFACT#.csv\(2)0","/work/home/dsprd1/applications/sup/feuillet/datastage/resultats/FIC_RESULTAT_AUTOFACT.csv","NaN","NaN","CustomInput"
"Jx_FEUILLET_03_EXTR_PENEF","SUPprdJS_FEUILLET_00_INITPARAMlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_EXTRACT_PENEF.ds","/work/home/dsprd1/applications/sup/feuillet/datastage/dataset/DS_EXTRACT_PENEF.ds","CustomInput"
"Jx_FEUILLET_06_CREAT_REJ_VIDE","SUPprdJS_FEUILLET_00_INITPARAMlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_REJETS#REJETS_#PAR_FIC_REJ#.csv\(2)0","","NaN","NaN","CustomInput"
"Jx_TRACO_01_EXTR_RELATLIGOEUV","SUPprdJx_TRACO_01_EXTR_RELATLIGOEUVlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_RELATLIGOEUV.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_RELATLIGOEUV.ds","CustomInput"
"Jx_TRACO_05_EXTR_PENEF_INFOAD_KEYLIG","SUPprdJS_TRACO_02_RAP_OEUVCTX_INFOAD_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_05_EXTR_PENEF_INFOAD_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_05_EXTR_PENEF_INFOAD_KEYLIG.ds","CustomInput"
"Jx_TRACO_05_EXTR_PENEF_INFOAD_KEYLIG","SUPprdJS_TRACO_02_RAP_OEUVCTX_INFOAD_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_02_EXTR_PENEF_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEF_KEYLIG.ds","CustomOutput"
"Jx_TRACO_05_EXTR_PENEF_INFOAD_KEYLIG","SUPprdJS_TRACO_02_RAP_OEUVCTX_INFOAD_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_PENEF_INFOAD.ds","CustomOutput"
"Jx_TRACO_04_EXTR_PENEF_OEUVCTX_KEYLIG","SUPprdJS_TRACO_02_RAP_OEUVCTX_INFOAD_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomOutput"
"Jx_TRACO_04_EXTR_PENEF_OEUVCTX_KEYLIG","SUPprdJS_TRACO_02_RAP_OEUVCTX_INFOAD_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_04_EXTR_PENEF_OEUVCTX_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_04_EXTR_PENEF_OEUVCTX_KEYLIG.ds","CustomInput"
"Jx_TRACO_04_EXTR_PENEF_OEUVCTX_KEYLIG","SUPprdJS_TRACO_02_RAP_OEUVCTX_INFOAD_KEYLIGlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_02_EXTR_PENEF_KEYLIG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PENEF_KEYLIG.ds","CustomOutput"
"Jx_TRACO_04_RAP_OEUVCTX_INFOAD","SUPprdJx_TRACO_04_RAP_OEUVCTX_INFOADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_04_RAP_OEUVCTX_INFOAD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_04_RAP_OEUVCTX_INFOAD.ds","CustomInput"
"Jx_TRACO_04_RAP_OEUVCTX_INFOAD","SUPprdJx_TRACO_04_RAP_OEUVCTX_INFOADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomOutput"
"Jx_TRACO_04_RAP_OEUVCTX_INFOAD","SUPprdJx_TRACO_04_RAP_OEUVCTX_INFOADlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_PENEF_INFOAD.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_PENEF_INFOAD.ds","CustomOutput"
"Jx_TRACO_02_EXTR_OEUVCTX","SUPprdJx_TRACO_02_EXTR_OEUVCTXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_EXTR_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_EXTR_OEUVCTX.ds","CustomInput"
"Jx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTX","SUPprdJx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTX.ds","CustomInput"
"Jx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTX","SUPprdJx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTXlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_SOURCES#SF_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/sources/SF_01_WEBDR_ELIZA_PIVOT_PENEL_PENEF.csv","NaN","NaN","CustomInput"
"Jx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTX","SUPprdJx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_APP_WEBDER_ELIZA_PIVOT_OK_PENEL.ds","CustomOutput"
"Jx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTX","SUPprdJx_TRACO_04_WEBDR_ELIZA_PIVOT_PENEL_OEUVCTXlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_EXTR_PENEF_OEUVCTX.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_EXTR_PENEF_OEUVCTX.ds","CustomOutput"
"Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_IDFIC_PROG_ELIZA_WEBDR#\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ini/LISTE_IDFIC_PROG_ELIZA_WEBDRPAR_LISTE_IDFIC_PROG_ELIZA_WEBDR","NaN","NaN","CustomInput"
"Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_DATDECLT_PROG_ELIZA_WEBDR#\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ini/LISTE_DATDECLT_PROG_ELIZA_WEBDRPAR_LISTE_DATDECLT_PROG_ELIZA_WEBDR","NaN","NaN","CustomInput"
"Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_01_APP_WEBDR_ELIZA_PT.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_01_APP_WEBDR_ELIZA_PT.ds","CustomOutput"
"Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_02_EXTR_PIVOT_PROG.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_02_EXTR_PIVOT_PROG.ds","CustomOutput"
"Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOTlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_03_RAP_WEBDR_ELIZA_PIVOT_OK.ds","CustomInput"
"Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_03_RAP_WEBDR_ELIZA_PIVOT_KO_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/resultats/647/20190729_112440.csv","NaN","NaN","CustomInput"
"Jx_TRACO_03_RAP_WEBDR_ELIZA_PIVOT","SUPprdJx_TRACO_03_RAP_WEBDR_ELIZA_PIVOTlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_INI##PAR_LISTE_PROG_ELIZA_WEBDR#\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/ini/LISTE_PROG_ELIZA_WEBDRPAR_LISTE_PROG_ELIZA_WEBDR","NaN","NaN","CustomInput"
"Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final","SUPprdJS_TRACO_00_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_RESULTATlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/resultats/647/20190729_115228.csv","NaN","NaN","CustomInput"
"Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final","SUPprdJS_TRACO_00_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_RESULTATlog.txt","NaN","NaN","#PAR_PATH_DATASET#DS_06_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF.ds","/work/home/dsprd1/applications/sup/traco/datastage/dataset/DS_06_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF.ds","CustomOutput"
"Jx_TRACO_07_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final","SUPprdJS_TRACO_00_FMT_ELIZA_WEBDR_PIVOT_PENEL_PENEF_RESULTATlog.txt","\(2)\(2)0\(1)\(3)file\(2)#PAR_PATH_RESULTAT#SF_07_RAP_ELIZA_WEBDR_PIVOT_PENEL_PENEF_Resultat_Final_#PAR_NUM_REPART#_#PAR_TRAITEMENT_DATE_TIME#.csv\(2)0","/work/home/dsprd1/applications/sup/traco/datastage/resultats/647/20190729_115228.csv","NaN","NaN","CustomInput"
